Datetime,DAYTON,FE,DOM,EKPC,DEOK,DUQ,AEP,COMED
2013-10-24,48291.0,187434.0,234114.0,36350.0,72436.0,38800.0,368800.0,264859.0
2013-10-25,47641.0,183331.0,242137.0,36628.0,70546.0,39130.0,365153.0,262585.0
2013-10-26,43782.0,168648.0,234335.0,36997.0,66696.0,35952.0,342503.0,234424.0
2013-10-27,39566.0,158109.0,213066.0,30803.0,61420.0,34872.0,306404.0,221671.0
2013-10-28,47028.0,181678.0,229320.0,29817.0,68826.0,38842.0,344865.0,255222.0
2013-10-29,47540.0,180461.0,222014.0,28057.0,68135.0,38419.0,340422.0,257911.0
2013-10-30,46405.0,178648.0,221026.0,27655.0,67295.0,38744.0,333731.0,256499.0
2013-10-31,45182.0,176506.0,218961.0,26975.0,66819.0,38906.0,326306.0,258380.0
2013-11-01,43342.0,171323.0,220251.0,25999.0,64299.0,36322.0,314687.0,255905.0
2013-11-02,39935.0,158301.0,200678.0,27758.0,60286.0,34081.0,299547.0,234588.0
2013-11-03,37164.0,147027.0,201467.0,30093.0,58446.0,32932.0,312845.0,215819.0
2013-11-04,46555.0,183393.0,246850.0,33198.0,67712.0,39196.0,361652.0,256014.0
2013-11-05,45681.0,178230.0,244138.0,30210.0,66402.0,38901.0,349727.0,257819.0
2013-11-06,45829.0,176354.0,226027.0,28432.0,67093.0,38738.0,336999.0,262006.0
2013-11-07,46389.0,179546.0,221614.0,31273.0,67983.0,38607.0,346156.0,268709.0
2013-11-08,47299.0,184358.0,241872.0,35193.0,69690.0,39377.0,366031.0,266661.0
2013-11-09,41681.0,167537.0,244158.0,33892.0,62998.0,36128.0,336032.0,234391.0
2013-11-10,40060.0,160995.0,219751.0,31721.0,60717.0,35524.0,315602.0,223022.0
2013-11-11,49255.0,190783.0,238710.0,35615.0,70903.0,38668.0,366949.0,265367.0
2013-11-12,52310.0,199467.0,261119.0,39397.0,74892.0,41067.0,392000.0,281745.0
2013-11-13,53140.0,200132.0,290072.0,43390.0,77723.0,42512.0,407355.0,285833.0
2013-11-14,50958.0,194756.0,280368.0,40799.0,74001.0,41643.0,393566.0,276406.0
2013-11-15,48659.0,184466.0,255371.0,36551.0,70254.0,39309.0,369067.0,266336.0
2013-11-16,42156.0,163924.0,219751.0,30289.0,62326.0,34765.0,314995.0,243623.0
2013-11-17,37888.0,153523.0,208521.0,27526.0,59090.0,34016.0,296606.0,222557.0
2013-11-18,46333.0,184437.0,216313.0,30847.0,66691.0,37558.0,336301.0,262606.0
2013-11-19,50247.0,194013.0,240699.0,37452.0,73267.0,39574.0,372293.0,272567.0
2013-11-20,50728.0,196614.0,262241.0,36692.0,74077.0,40622.0,376675.0,273051.0
2013-11-21,48569.0,193646.0,254879.0,33528.0,70347.0,39987.0,364518.0,265814.0
2013-11-22,47041.0,188214.0,232397.0,30498.0,69252.0,38629.0,342541.0,269601.0
2013-11-23,47345.0,185855.0,222256.0,37184.0,71215.0,37489.0,347747.0,267102.0
2013-11-24,49656.0,192542.0,296832.0,46655.0,77358.0,40059.0,391545.0,265461.0
2013-11-25,56095.0,213308.0,325001.0,45486.0,82667.0,43936.0,422671.0,295480.0
2013-11-26,53644.0,203959.0,290685.0,43115.0,79971.0,42452.0,403070.0,290963.0
2013-11-27,54461.0,203825.0,275310.0,47063.0,81864.0,42680.0,413185.0,294244.0
2013-11-28,45566.0,174446.0,286703.0,45915.0,72732.0,39458.0,371285.0,247836.0
2013-11-29,44719.0,174970.0,290846.0,41935.0,72314.0,40084.0,362394.0,255127.0
2013-11-30,43459.0,175777.0,286531.0,39923.0,68874.0,38939.0,359790.0,244037.0
2013-12-01,41926.0,172602.0,273246.0,37403.0,65874.0,37622.0,352035.0,237998.0
2013-12-02,48943.0,195948.0,271632.0,35744.0,71104.0,39517.0,376665.0,275140.0
2013-12-03,48911.0,195650.0,260959.0,33681.0,71885.0,39782.0,371681.0,275996.0
2013-12-04,46915.0,191019.0,244467.0,30088.0,70963.0,39806.0,350948.0,268579.0
2013-12-05,47087.0,188013.0,228611.0,30829.0,70956.0,39282.0,349081.0,285745.0
2013-12-06,53485.0,203927.0,227530.0,43138.0,81250.0,41338.0,381364.0,302646.0
2013-12-07,49880.0,194054.0,253538.0,46875.0,77960.0,39404.0,379511.0,290085.0
2013-12-08,50537.0,193473.0,302649.0,46262.0,80600.0,41095.0,393335.0,280364.0
2013-12-09,55102.0,212054.0,301378.0,44203.0,83388.0,42835.0,408317.0,308590.0
2013-12-10,57025.0,217752.0,301150.0,47534.0,85287.0,44198.0,426587.0,326182.0
2013-12-11,58210.0,223358.0,314536.0,48385.0,87470.0,45021.0,438170.0,319808.0
2013-12-12,60440.0,227122.0,322887.0,49972.0,90561.0,46473.0,449879.0,330539.0
2013-12-13,56265.0,217626.0,316856.0,47030.0,84824.0,44629.0,431063.0,307428.0
2013-12-14,50451.0,199075.0,286740.0,40227.0,77093.0,41132.0,395358.0,282948.0
2013-12-15,50120.0,195358.0,261413.0,45901.0,78343.0,41488.0,392651.0,281991.0
2013-12-16,57173.0,221556.0,294787.0,44126.0,83298.0,45669.0,430996.0,316005.0
2013-12-17,56122.0,218873.0,289646.0,42283.0,83270.0,44208.0,421554.0,311598.0
2013-12-18,55409.0,216802.0,292851.0,43618.0,82869.0,44864.0,421611.0,306209.0
2013-12-19,51973.0,206599.0,287265.0,39291.0,77387.0,42828.0,400389.0,293739.0
2013-12-20,47544.0,196170.0,249971.0,33784.0,71440.0,40217.0,366555.0,290168.0
2013-12-21,40619.0,173917.0,217053.0,28595.0,65077.0,36313.0,322143.0,271489.0
2013-12-22,38973.0,167072.0,208906.0,27938.0,61478.0,35098.0,305811.0,262780.0
2013-12-23,48003.0,189697.0,221923.0,38746.0,74383.0,38754.0,356238.0,298672.0
2013-12-24,50585.0,188280.0,265042.0,44044.0,79411.0,39257.0,382060.0,298046.0
2013-12-25,47648.0,179961.0,300275.0,43764.0,74852.0,39038.0,375836.0,266624.0
2013-12-26,47896.0,189902.0,305389.0,39411.0,74472.0,41015.0,378383.0,287911.0
2013-12-27,46414.0,189449.0,292533.0,42453.0,74369.0,40641.0,379850.0,276495.0
2013-12-28,42205.0,171687.0,268290.0,40221.0,68201.0,37261.0,356517.0,251382.0
2013-12-29,41918.0,169973.0,241718.0,36355.0,67364.0,36934.0,336210.0,256872.0
2013-12-30,49914.0,198721.0,263194.0,44477.0,78520.0,42023.0,385816.0,303641.0
2013-12-31,50269.0,196103.0,276266.0,45412.0,78308.0,42377.0,397091.0,298518.0
2014-01-01,45809.0,183371.0,279604.0,41370.0,71176.0,40246.0,372302.0,273926.0
2014-01-02,55469.0,212292.0,293945.0,47002.0,82068.0,43581.0,425658.0,303458.0
2014-01-03,60752.0,223641.0,344089.0,57407.0,92564.0,46327.0,475042.0,321343.0
2014-01-04,53484.0,202937.0,339445.0,49899.0,82469.0,42207.0,433614.0,293595.0
2014-01-05,47234.0,185042.0,278658.0,39893.0,74535.0,39475.0,379906.0,287618.0
2014-01-06,65215.0,224847.0,281775.0,66262.0,102756.0,45750.0,460269.0,342541.0
2014-01-07,68388.0,246751.0,418626.0,71693.0,107961.0,51524.0,535660.0,350049.0
2014-01-08,61879.0,233522.0,382477.0,57702.0,94934.0,48881.0,483463.0,335400.0
2014-01-09,57516.0,220187.0,321073.0,45522.0,86004.0,44740.0,435548.0,328712.0
2014-01-10,52364.0,206174.0,303533.0,38684.0,78448.0,41786.0,402684.0,302778.0
2014-01-11,45523.0,180771.0,251335.0,34459.0,69844.0,37235.0,355443.0,271319.0
2014-01-12,45583.0,180719.0,240093.0,38405.0,71135.0,38165.0,355702.0,258333.0
2014-01-13,50565.0,198238.0,269820.0,39051.0,75216.0,41414.0,395789.0,277831.0
2014-01-14,50196.0,196061.0,255791.0,36837.0,73312.0,40783.0,378674.0,295737.0
2014-01-15,55507.0,210177.0,272727.0,45547.0,82869.0,42863.0,411567.0,305477.0
2014-01-16,58287.0,216371.0,298307.0,50977.0,88139.0,44050.0,436764.0,306736.0
2014-01-17,56438.0,207976.0,295439.0,49861.0,86081.0,42505.0,420704.0,312251.0
2014-01-18,55221.0,204165.0,291716.0,51881.0,85944.0,41948.0,433049.0,295697.0
2014-01-19,49435.0,192143.0,290237.0,43005.0,76939.0,40963.0,391691.0,275339.0
2014-01-20,53160.0,208246.0,269781.0,40493.0,77739.0,43517.0,406270.0,288332.0
2014-01-21,60283.0,227707.0,315072.0,51150.0,89561.0,46257.0,453466.0,320069.0
2014-01-22,66508.0,239233.0,401452.0,63727.0,102262.0,49567.0,507154.0,331205.0
2014-01-23,66450.0,234465.0,396005.0,63327.0,101456.0,49376.0,506324.0,338879.0
2014-01-24,67041.0,238883.0,407949.0,67794.0,102147.0,50046.0,528058.0,338727.0
2014-01-25,57998.0,212500.0,373825.0,55147.0,88319.0,45243.0,464792.0,293479.0
2014-01-26,55328.0,209011.0,325182.0,49244.0,84969.0,44622.0,436790.0,287127.0
2014-01-27,62598.0,227395.0,296679.0,51250.0,93613.0,46347.0,455700.0,335466.0
2014-01-28,69127.0,243001.0,394770.0,66571.0,106424.0,50549.0,525861.0,345355.0
2014-01-29,65890.0,243294.0,401733.0,65702.0,101743.0,50498.0,524931.0,331952.0
2014-01-30,61346.0,230169.0,388906.0,58801.0,93822.0,48534.0,503694.0,318619.0
2014-01-31,54525.0,211173.0,328883.0,45726.0,81009.0,43624.0,429725.0,303571.0
2014-02-01,47142.0,189601.0,285896.0,35691.0,71779.0,38366.0,377661.0,280130.0
2014-02-02,47268.0,185684.0,243617.0,38047.0,72726.0,38141.0,362157.0,270092.0
2014-02-03,55098.0,212185.0,275316.0,47616.0,82524.0,43231.0,417573.0,309106.0
2014-02-04,58626.0,224098.0,308033.0,49137.0,87641.0,44513.0,438750.0,313782.0
2014-02-05,57007.0,220099.0,301939.0,48709.0,85538.0,44463.0,427050.0,309027.0
2014-02-06,58606.0,225215.0,313954.0,51165.0,88667.0,45253.0,449436.0,322839.0
2014-02-07,62804.0,233705.0,303856.0,55412.0,94352.0,45477.0,457320.0,326987.0
2014-02-08,56360.0,213871.0,303939.0,50885.0,87329.0,43239.0,430908.0,299050.0
2014-02-09,51417.0,199769.0,301992.0,46981.0,80809.0,42068.0,401049.0,278876.0
2014-02-10,60936.0,224455.0,320725.0,52126.0,90877.0,46670.0,451888.0,318030.0
2014-02-11,64039.0,230752.0,348136.0,56293.0,96847.0,47367.0,472805.0,323241.0
2014-02-12,62456.0,228151.0,371015.0,53898.0,93939.0,47494.0,479723.0,318867.0
2014-02-13,57491.0,217512.0,330503.0,46048.0,85409.0,45993.0,445593.0,304536.0
2014-02-14,55521.0,214373.0,288142.0,43470.0,81877.0,44116.0,419265.0,302636.0
2014-02-15,51462.0,200799.0,290521.0,48889.0,80558.0,41396.0,407781.0,284217.0
2014-02-16,50027.0,204035.0,299226.0,45331.0,78940.0,42200.0,408856.0,266351.0
2014-02-17,58197.0,225187.0,313560.0,46202.0,87147.0,45718.0,441817.0,299242.0
2014-02-18,52131.0,211851.0,284703.0,38399.0,77336.0,43373.0,398303.0,286617.0
2014-02-19,48843.0,198628.0,255796.0,31705.0,73426.0,42109.0,371974.0,275952.0
2014-02-20,49793.0,206041.0,249910.0,32873.0,73863.0,42586.0,382384.0,284343.0
2014-02-21,48616.0,198298.0,237232.0,33320.0,71820.0,40057.0,364921.0,288138.0
2014-02-22,43598.0,182381.0,236464.0,35244.0,67848.0,37043.0,349374.0,267132.0
2014-02-23,44358.0,177816.0,229164.0,34937.0,70581.0,36997.0,344695.0,260827.0
2014-02-24,54955.0,217067.0,251607.0,43172.0,81295.0,43368.0,406288.0,299306.0
2014-02-25,56696.0,222542.0,301143.0,43390.0,83391.0,44893.0,429633.0,304934.0
2014-02-26,59284.0,228202.0,309126.0,48010.0,87757.0,45739.0,443258.0,324029.0
2014-02-27,60735.0,230366.0,312425.0,50993.0,89423.0,47539.0,459755.0,321341.0
2014-02-28,58615.0,228126.0,342546.0,47748.0,87099.0,46901.0,451549.0,315222.0
2014-03-01,46759.0,195896.0,301115.0,36139.0,72628.0,40286.0,385351.0,279410.0
2014-03-02,48902.0,196207.0,251173.0,38858.0,76544.0,40361.0,375874.0,280435.0
2014-03-03,60181.0,227316.0,330413.0,54141.0,89484.0,46254.0,452784.0,313644.0
2014-03-04,58874.0,226035.0,370813.0,53640.0,86846.0,45808.0,462781.0,305985.0
2014-03-05,56127.0,220264.0,322639.0,45080.0,82756.0,44789.0,429042.0,304211.0
2014-03-06,54454.0,215956.0,324223.0,43260.0,80311.0,44368.0,420138.0,297250.0
2014-03-07,49678.0,198863.0,315520.0,37878.0,73098.0,41012.0,391334.0,283291.0
2014-03-08,43118.0,183030.0,260511.0,34533.0,66730.0,37151.0,352544.0,260226.0
2014-03-09,40945.0,172747.0,218703.0,32443.0,64485.0,35898.0,324810.0,239842.0
2014-03-10,48195.0,191848.0,255317.0,35454.0,71515.0,40249.0,368792.0,262519.0
2014-03-11,45476.0,186999.0,230216.0,30714.0,67751.0,38284.0,331209.0,266477.0
2014-03-12,50306.0,200222.0,227711.0,33423.0,73040.0,40518.0,369585.0,281543.0
2014-03-13,55000.0,215987.0,294282.0,42605.0,81521.0,45428.0,423624.0,292977.0
2014-03-14,48810.0,195698.0,286267.0,37208.0,72698.0,41411.0,381518.0,271163.0
2014-03-15,40511.0,174522.0,217575.0,29802.0,62891.0,36200.0,318762.0,247960.0
2014-03-16,46222.0,186293.0,241662.0,38225.0,71171.0,38205.0,359235.0,256730.0
2014-03-17,53232.0,209510.0,325381.0,44712.0,79574.0,42918.0,416613.0,284612.0
2014-03-18,48996.0,199380.0,313159.0,37386.0,73496.0,40880.0,388417.0,274319.0
2014-03-19,48655.0,194946.0,282924.0,32311.0,71743.0,40314.0,366539.0,273316.0
2014-03-20,49356.0,199522.0,244354.0,34037.0,71675.0,40870.0,365504.0,268531.0
2014-03-21,45462.0,195047.0,242596.0,32568.0,66725.0,40759.0,354959.0,261383.0
2014-03-22,40316.0,174067.0,216022.0,28898.0,60951.0,35832.0,315601.0,241341.0
2014-03-23,43144.0,177671.0,233971.0,34037.0,65012.0,36846.0,336336.0,242427.0
2014-03-24,51660.0,205588.0,290184.0,40275.0,76298.0,42593.0,399394.0,275043.0
2014-03-25,52595.0,206541.0,306322.0,42792.0,77658.0,41799.0,409380.0,281306.0
2014-03-26,52710.0,208803.0,309830.0,43219.0,79001.0,43332.0,414591.0,280702.0
2014-03-27,50657.0,203959.0,293941.0,38651.0,76005.0,42055.0,397808.0,275944.0
2014-03-28,44831.0,185447.0,241410.0,29597.0,66304.0,38476.0,343892.0,264470.0
2014-03-29,44354.0,177569.0,208675.0,32902.0,67962.0,35722.0,334129.0,246786.0
2014-03-30,41658.0,169334.0,234960.0,34823.0,65591.0,37166.0,342863.0,229231.0
2014-03-31,45474.0,185514.0,245573.0,33526.0,68480.0,40448.0,358102.0,250355.0
2014-04-01,43296.0,178030.0,229929.0,28148.0,64878.0,38445.0,334777.0,257032.0
2014-04-02,43758.0,175690.0,222772.0,27624.0,65173.0,36397.0,326442.0,259426.0
2014-04-03,45505.0,190106.0,213960.0,27495.0,67858.0,37471.0,339615.0,271580.0
2014-04-04,44645.0,185080.0,214731.0,27668.0,65939.0,37635.0,330673.0,268059.0
2014-04-05,41251.0,171088.0,199198.0,30695.0,63170.0,35201.0,312012.0,235559.0
2014-04-06,38865.0,159553.0,212128.0,30537.0,61178.0,34524.0,308456.0,218344.0
2014-04-07,45925.0,186589.0,238991.0,29469.0,68062.0,38029.0,339729.0,250969.0
2014-04-08,45091.0,184235.0,220472.0,30299.0,66954.0,38129.0,333652.0,250945.0
2014-04-09,44369.0,180364.0,217194.0,28674.0,66629.0,38129.0,333073.0,249501.0
2014-04-10,44143.0,179543.0,220743.0,29993.0,66698.0,38518.0,331928.0,246644.0
2014-04-11,41832.0,173978.0,213938.0,26062.0,63933.0,37213.0,314550.0,243270.0
2014-04-12,36887.0,156297.0,200437.0,25926.0,59378.0,33072.0,290602.0,222770.0
2014-04-13,35268.0,146480.0,206149.0,25512.0,58996.0,32604.0,282458.0,210599.0
2014-04-14,42688.0,171900.0,222691.0,27416.0,65960.0,37454.0,320644.0,251573.0
2014-04-15,48520.0,190743.0,222400.0,34145.0,70412.0,37789.0,356190.0,265277.0
2014-04-16,48995.0,193267.0,243007.0,37246.0,72605.0,39486.0,375034.0,261309.0
2014-04-17,45232.0,180338.0,242209.0,32053.0,67573.0,37446.0,345977.0,250428.0
2014-04-18,37898.0,159251.0,232803.0,27227.0,61441.0,34778.0,308670.0,229015.0
2014-04-19,34570.0,148181.0,215063.0,26047.0,56546.0,32354.0,283732.0,216977.0
2014-04-20,33780.0,140958.0,204268.0,26002.0,54939.0,31378.0,273665.0,200571.0
2014-04-21,41835.0,168944.0,222157.0,27668.0,63042.0,36454.0,317157.0,240534.0
2014-04-22,42413.0,172416.0,218292.0,27532.0,63795.0,36474.0,318220.0,239311.0
2014-04-23,43010.0,180107.0,209843.0,27025.0,64270.0,36669.0,320833.0,246749.0
2014-04-24,43237.0,177778.0,216673.0,29209.0,64413.0,37374.0,328325.0,248483.0
2014-04-25,42315.0,175760.0,214643.0,27042.0,63404.0,36262.0,324499.0,241113.0
2014-04-26,36889.0,155658.0,199909.0,26645.0,58367.0,32146.0,294452.0,215021.0
2014-04-27,34617.0,149119.0,194225.0,26538.0,56062.0,31074.0,283362.0,210392.0
2014-04-28,43036.0,177079.0,213840.0,27492.0,64063.0,34744.0,321132.0,245208.0
2014-04-29,43807.0,176342.0,228964.0,27879.0,64896.0,36301.0,328455.0,243924.0
2014-04-30,42772.0,173936.0,228669.0,27644.0,63294.0,36713.0,325500.0,243845.0
2014-05-01,42613.0,174079.0,226902.0,28277.0,62352.0,34938.0,318236.0,250779.0
2014-05-02,42592.0,173304.0,214102.0,28046.0,62825.0,35043.0,316697.0,245430.0
2014-05-03,36402.0,154865.0,202248.0,27359.0,58037.0,31894.0,287704.0,216088.0
2014-05-04,34451.0,146345.0,203247.0,26815.0,56457.0,31027.0,276496.0,200706.0
2014-05-05,42200.0,173979.0,209812.0,28941.0,63452.0,35770.0,317289.0,237841.0
2014-05-06,42606.0,175033.0,216400.0,29746.0,64713.0,35978.0,322812.0,241937.0
2014-05-07,44286.0,175162.0,216135.0,29573.0,70230.0,35076.0,330744.0,243271.0
2014-05-08,47593.0,181549.0,249312.0,31446.0,75808.0,38327.0,348423.0,267763.0
2014-05-09,44997.0,182440.0,255288.0,29016.0,71306.0,40098.0,335795.0,268188.0
2014-05-10,37969.0,153823.0,235999.0,27145.0,62685.0,34735.0,289888.0,222317.0
2014-05-11,36966.0,146438.0,229785.0,28454.0,63258.0,32543.0,287142.0,221648.0
2014-05-12,48876.0,184479.0,264454.0,33735.0,79021.0,38852.0,354507.0,285248.0
2014-05-13,52129.0,201575.0,294295.0,34237.0,82798.0,43425.0,374419.0,265140.0
2014-05-14,45731.0,185651.0,251617.0,31277.0,73720.0,45053.0,352328.0,241079.0
2014-05-15,42717.0,179113.0,259061.0,27944.0,65420.0,40290.0,330611.0,246672.0
2014-05-16,42382.0,172211.0,235727.0,28569.0,63853.0,34436.0,316438.0,249763.0
2014-05-17,37492.0,157040.0,200349.0,28128.0,59045.0,31592.0,293949.0,221475.0
2014-05-18,35635.0,147114.0,194789.0,27598.0,57360.0,31120.0,284276.0,208141.0
2014-05-19,42896.0,172581.0,216263.0,28771.0,64023.0,36071.0,321645.0,243353.0
2014-05-20,44603.0,177044.0,225496.0,29445.0,67676.0,35491.0,328154.0,276613.0
2014-05-21,47557.0,187528.0,252481.0,29361.0,74386.0,38700.0,345111.0,305046.0
2014-05-22,47041.0,181381.0,272838.0,32302.0,75078.0,40042.0,344849.0,267497.0
2014-05-23,42535.0,169050.0,245252.0,29512.0,69033.0,35179.0,319406.0,247519.0
2014-05-24,36466.0,149057.0,214648.0,27848.0,62220.0,32069.0,285100.0,217842.0
2014-05-25,36922.0,145321.0,220303.0,27228.0,62376.0,32174.0,285653.0,217842.0
2014-05-26,40165.0,156586.0,248575.0,30735.0,69335.0,35087.0,311649.0,253482.0
2014-05-27,52942.0,204028.0,290821.0,34482.0,85572.0,42637.0,375042.0,309043.0
2014-05-28,53657.0,202027.0,292358.0,33874.0,86610.0,42353.0,375231.0,272857.0
2014-05-29,52143.0,187484.0,228657.0,33893.0,83563.0,41979.0,360032.0,266424.0
2014-05-30,49505.0,183140.0,221464.0,34211.0,80333.0,40040.0,351306.0,271273.0
2014-05-31,44249.0,167893.0,218310.0,31723.0,73946.0,36538.0,327805.0,265294.0
2014-06-01,44106.0,165789.0,211843.0,32145.0,75636.0,36894.0,324430.0,280310.0
2014-06-02,53590.0,208467.0,235465.0,33718.0,84656.0,43357.0,376891.0,326190.0
2014-06-03,54923.0,215286.0,266394.0,34574.0,87691.0,46373.0,382189.0,312629.0
2014-06-04,47750.0,183791.0,290375.0,33775.0,79221.0,42250.0,355220.0,268406.0
2014-06-05,45993.0,179730.0,273728.0,31457.0,75117.0,38701.0,342385.0,261533.0
2014-06-06,46143.0,179326.0,251492.0,32065.0,73796.0,37762.0,338688.0,271558.0
2014-06-07,41957.0,165861.0,242888.0,31103.0,69999.0,36762.0,319343.0,257238.0
2014-06-08,38155.0,152859.0,252043.0,29224.0,65712.0,36921.0,307548.0,222935.0
2014-06-09,44952.0,180071.0,284622.0,29600.0,70630.0,38413.0,345482.0,259355.0
2014-06-10,45948.0,186099.0,311077.0,32112.0,73247.0,39375.0,358392.0,254653.0
2014-06-11,47113.0,196258.0,304458.0,31015.0,74504.0,42966.0,357441.0,256241.0
2014-06-12,47263.0,199445.0,273286.0,32347.0,74685.0,43685.0,358953.0,273837.0
2014-06-13,45575.0,186261.0,282436.0,31260.0,73639.0,42312.0,343944.0,257778.0
2014-06-14,38130.0,155666.0,250384.0,29014.0,63645.0,33756.0,302916.0,239117.0
2014-06-15,40320.0,156468.0,243118.0,31722.0,69165.0,35149.0,308063.0,247995.0
2014-06-16,55774.0,214075.0,304650.0,37731.0,89436.0,44969.0,392385.0,339338.0
2014-06-17,60047.0,237388.0,336452.0,39357.0,94620.0,49585.0,416703.0,375092.0
2014-06-18,61200.0,233447.0,352819.0,39490.0,97623.0,51899.0,420609.0,343393.0
2014-06-19,53746.0,206770.0,329912.0,40467.0,91368.0,45496.0,394764.0,297392.0
2014-06-20,52657.0,193482.0,290271.0,37949.0,84762.0,44091.0,379396.0,319934.0
2014-06-21,47076.0,172226.0,260862.0,36204.0,80656.0,38295.0,341666.0,276598.0
2014-06-22,46729.0,168236.0,249815.0,36467.0,80745.0,38553.0,336617.0,269045.0
2014-06-23,58025.0,213531.0,272583.0,39640.0,93918.0,46997.0,398137.0,306674.0
2014-06-24,56923.0,220105.0,292499.0,37544.0,90636.0,50471.0,400728.0,336181.0
2014-06-25,56249.0,209367.0,317037.0,36810.0,87906.0,46976.0,390560.0,302454.0
2014-06-26,56299.0,206676.0,318666.0,37697.0,88928.0,45363.0,395361.0,285278.0
2014-06-27,56013.0,211521.0,306162.0,38108.0,90660.0,47296.0,399495.0,318643.0
2014-06-28,49799.0,210104.0,276477.0,34910.0,82612.0,46534.0,368493.0,329326.0
2014-06-29,48862.0,207880.0,260074.0,34958.0,81064.0,44908.0,363386.0,317979.0
2014-06-30,55730.0,236034.0,300254.0,37741.0,91723.0,50987.0,401050.0,355188.0
2014-07-01,58033.0,243215.0,328975.0,40895.0,98110.0,53212.0,411475.0,312767.0
2014-07-02,53055.0,231196.0,353845.0,37679.0,88520.0,53226.0,403658.0,274835.0
2014-07-03,43638.0,189474.0,331318.0,32515.0,73846.0,47792.0,355236.0,259595.0
2014-07-04,36454.0,148482.0,265933.0,28745.0,61826.0,36191.0,294359.0,233170.0
2014-07-05,37787.0,151960.0,237816.0,29442.0,64546.0,34848.0,292951.0,236557.0
2014-07-06,38810.0,158843.0,254028.0,32435.0,68408.0,35534.0,307680.0,273358.0
2014-07-07,50877.0,207250.0,313378.0,37232.0,85888.0,45423.0,383488.0,359936.0
2014-07-08,53295.0,209444.0,338152.0,37821.0,86230.0,46563.0,393373.0,338982.0
2014-07-09,52717.0,200988.0,311365.0,36222.0,85223.0,46386.0,379361.0,303032.0
2014-07-10,51271.0,197544.0,283641.0,35675.0,82986.0,45719.0,375083.0,294455.0
2014-07-11,51312.0,201386.0,285156.0,36846.0,82803.0,45529.0,377518.0,292172.0
2014-07-12,48372.0,196228.0,291920.0,36151.0,80315.0,44261.0,365758.0,288242.0
2014-07-13,50717.0,199548.0,307457.0,38860.0,84156.0,44529.0,372541.0,299199.0
2014-07-14,55478.0,218435.0,337419.0,37719.0,86068.0,46577.0,397845.0,302565.0
2014-07-15,48526.0,200735.0,322681.0,33817.0,75808.0,45034.0,365437.0,262107.0
2014-07-16,45155.0,178580.0,277918.0,30417.0,69998.0,39982.0,336424.0,260830.0
2014-07-17,46101.0,184972.0,273189.0,30941.0,70176.0,38981.0,337818.0,268939.0
2014-07-18,45501.0,184723.0,271597.0,28570.0,68932.0,39887.0,333154.0,283017.0
2014-07-19,40130.0,166351.0,251629.0,28317.0,64471.0,35872.0,309652.0,265895.0
2014-07-20,41234.0,169579.0,260991.0,32339.0,70019.0,37217.0,318755.0,266032.0
2014-07-21,54444.0,213151.0,282401.0,37853.0,86065.0,47326.0,394479.0,333547.0
2014-07-22,59491.0,232906.0,302694.0,40410.0,93900.0,51961.0,422214.0,372473.0
2014-07-23,54452.0,211096.0,330888.0,38574.0,87651.0,51636.0,400084.0,310986.0
2014-07-24,47906.0,187351.0,292269.0,33913.0,76366.0,43325.0,359641.0,274012.0
2014-07-25,46249.0,185086.0,273601.0,32261.0,74032.0,40278.0,347269.0,266761.0
2014-07-26,45152.0,181232.0,277594.0,34234.0,76818.0,40635.0,345770.0,283287.0
2014-07-27,45268.0,185822.0,278794.0,33252.0,75365.0,41030.0,337831.0,295919.0
2014-07-28,47322.0,181765.0,302577.0,32192.0,73728.0,39284.0,345122.0,268815.0
2014-07-29,45345.0,177352.0,258368.0,29352.0,68362.0,36247.0,330742.0,276712.0
2014-07-30,46689.0,180767.0,253133.0,31066.0,73698.0,37186.0,337785.0,284034.0
2014-07-31,49459.0,187772.0,274276.0,33505.0,79737.0,39729.0,354306.0,296335.0
2014-08-01,50645.0,200393.0,258354.0,34258.0,81031.0,42752.0,359048.0,301181.0
2014-08-02,44477.0,172460.0,236309.0,33133.0,74570.0,40121.0,322406.0,275100.0
2014-08-03,42709.0,169184.0,253171.0,32355.0,72955.0,36823.0,320355.0,280619.0
2014-08-04,52295.0,207032.0,282084.0,35177.0,83557.0,42903.0,378276.0,323153.0
2014-08-05,53481.0,204413.0,296073.0,35511.0,82795.0,44354.0,381598.0,313465.0
2014-08-06,52860.0,202749.0,293263.0,36202.0,84496.0,43865.0,376180.0,300639.0
2014-08-07,49861.0,196885.0,284830.0,35337.0,80456.0,42377.0,370125.0,298850.0
2014-08-08,49004.0,194331.0,267577.0,32210.0,75962.0,40802.0,357473.0,304870.0
2014-08-09,45387.0,178729.0,251681.0,33265.0,74286.0,39294.0,338332.0,282218.0
2014-08-10,47249.0,185991.0,258485.0,34676.0,78887.0,41480.0,341068.0,270818.0
2014-08-11,55674.0,202526.0,269170.0,35529.0,88354.0,42316.0,378812.0,315930.0
2014-08-12,50585.0,203949.0,280690.0,34911.0,80309.0,42703.0,374719.0,275774.0
2014-08-13,47973.0,190398.0,287746.0,31355.0,76270.0,40145.0,349392.0,278646.0
2014-08-14,48863.0,180229.0,265946.0,32722.0,79206.0,38402.0,345396.0,273989.0
2014-08-15,45012.0,175810.0,259221.0,32386.0,72203.0,35902.0,337775.0,267938.0
2014-08-16,38718.0,162658.0,258533.0,31074.0,64462.0,34005.0,312296.0,269889.0
